score,SMILES,Name
0.846,O=C1NCCN1CCn1c(Cc2nnn[nH]2)nc2ccc3cn[nH]c3c2c1=O,112588_164791_5178980
0.831,C[C@@H](NC(=O)CN)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,3888503_203414649_1605215
0.764,CCCn1c(=O)ncc2c(=O)n(C(=O)CN3CCOCC3)c(C[C@@H](N)CO)nc21,222633766_20436848_4181821
0.848,C[C@H](O)[C@H](N)c1nc2cnc(Cl)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,144544129_203414649_1747072
0.795,NC(=O)CC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1CCNC1COC1,4202689_82488584_1532526
0.813,C[C@@H](O)[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1CC[C@@H](O)CO,33494531_34273814_895399
0.824,Nc1cc2c(=O)n(C3CN(CCO)C3)c([C@@H]3NCC[C@H]3O)nc2cc1C(=O)O,330106_82601602_895590
0.805,COc1ccc2c(=O)n(CCN3CCNC3=O)c([C@@H]3CNC[C@H]3O)nc2c1,1604577_164791_14507986
0.728,N=C(CO)n1c([C@@H](O)CN)nc2cc(C(=O)O)c(N)cc2c1=O,330106_4682886_2034711
0.751,C[C@@H](O)[C@H](O)c1nc2c(C(N)=O)nsc2c(=O)n1C(=O)CN1CCOCC1,5670120_20436848_1695855
0.842,COc1ccc2nc([C@H]3CNC[C@H]3CO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_4203974
0.838,N[C@@H](CO)c1nc2ccc(C(=O)O)cc2c(=O)n1CC[C@H](O)CO,33494531_34273813_895034
0.803,C[C@@H](O)[C@@H](N)c1nc2cnc(Cl)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,144544129_203414649_895399
0.707,CC(=O)Nc1ccc2nc(CNC=O)n(-c3nncn3CC(=O)O)c(=O)c2c1,4640612_227173267_1733657
0.822,CC(=O)OC[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,33494531_103523515_1747043
0.787,Cc1cc2ncc3c(=O)n(C(=O)CN4CCOCC4)c(CNCCO)nc3n2n1,1406919_20436848_1733659
0.785,CN(C)C[C@@H](N)c1nc2ncccc2c(=O)n1C(=O)CN1CCOCC1,331646_20436848_35024242
0.823,O=C(CN1CCOCC1)n1c([C@@H]2CNC[C@@H]2CO)nc2c(sc3ncncc32)c1=O,35269739_20436848_4203971
0.805,N[C@@H](CO)c1nc2c(sc3ncncc32)c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,35269739_103523515_895034
0.804,CC(=O)Nc1ccc2nc([C@@H]3CNC[C@H]3CO)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_4203972
0.808,Nc1cc2c(=O)n(CCN3CCNC3=O)c([C@H]3CNC(=O)CN3)nc2cc1C(=O)O,330106_164791_76576471
0.834,COc1ccc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c([C@H](N)CO)nc2c1,1604577_103523515_895342
0.835,Cc1cc2nc([C@H](N)CC(N)=O)n(CCN3CCNC3=O)c(=O)c2cc1O,96028999_164791_1529313
0.848,COCc1ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](N)CO)nc2n1,95883519_203414649_895034
0.837,CC(=O)Nc1ccc2nc([C@H](N)CC(N)=O)n(C(=O)[C@@H]3CNC(=O)C3)c(=O)c2c1,4640612_4301264_1529313
0.809,COC(=O)[C@@H](N)Cc1nc2nc(N)c(Cl)nc2c(=O)n1C(=O)CN1CCOCC1,21298040_20436848_1709620
0.813,COC(=O)[C@@H](N)Cc1nc2ccc(O)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,2166823_203414649_1709620
0.801,N[C@@H](CCO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CCNC1COC1,1861052_82488584_895146
0.815,NC(=O)[C@H](N)Cc1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,330106_103523515_1607276
0.777,COc1ccc2nc([C@@H](C)OC(=O)CO)n(CCNC3COC3)c(=O)c2c1,1715572_82488584_59569926
0.811,COc1ccc2nc([C@@H](N)CO)n(-c3ncn(CCO)n3)c(=O)c2c1,1715572_19088805_895034
0.812,Cc1nc2ncc3c(=O)n(C(=N)CN4CC[C@H](O)C4)c([C@H](N)CO)nc3n2n1,49474298_203414649_895342
0.795,CC(=O)Nc1ccc2nc([C@@H](N)COC(C)=O)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_895446
0.794,C[C@H](O)[C@H](N)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,3888503_20268617_1747072
0.838,Cc1cc2nc([C@H](N)CC(N)=O)n(CCNC3COC3)c(=O)c2cc1O,96028999_82488584_1529313
0.828,COC(=O)c1ccc2nc([C@@H]3CNC[C@H]3CO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,14985552_103523515_4203972
0.833,Nc1ccc2nc(CNC3=NCCN3)n(CCN3CCNC3=O)c(=O)c2c1,4880181_164791_1592098
0.764,C[C@@H](O)[C@@H](N)c1nc2c(cnc(=O)n2C)c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,5424162_103523515_895399
0.775,O=C1NCCN1CCn1c([C@H]2CNC[C@H]2CO)nc2nc3ncnn3cc2c1=O,211735994_164791_4203974
0.777,NC[C@H](O)Cc1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@@H]1CNCCO1,112588_19686020_901811
0.799,Cn1nnc(-n2c(C(O)O)nc3cc(C(=O)O)c(N)cc3c2=O)n1,330106_16954943_6660936
0.812,Cc1ccc2c(=O)n(C3CN(CCO)C3)c(C(O)O)nc2n1,2585538_82601602_6660936
0.824,COC(=O)c1ccc2nc([C@H](O)[C@@H](C)O)n(C(=O)[C@H]3NCCNC3=O)c(=O)c2c1,14985552_215366323_1695857
0.793,NC(=O)[C@H](N)Cc1nc2cc(O)ccc2c(=O)n1C(=O)CN1CCOCC1,13352602_20436848_1607276
0.757,COc1ccc2nc([C@H](N)CNC(=N)N)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_1576365
0.793,COc1cnc2nc(C3(O)CC(N)C3)n(CCNC3COC3)c(=O)c2n1,95757573_82488584_114118812
0.824,N[C@H]1CN[C@H](c2nc3ccc4cn[nH]c4c3c(=O)n2C2=NC(=O)C3=NC=NC3=N2)C1,112588_3640894_95831405
0.812,COc1ccc2c(=O)n(CCNC3COC3)c(CN(C)CCO)nc2c1,1604577_82488584_11862698
0.784,C[C@@H](O)[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNCCC1=O,330106_100191301_895103
0.803,Cc1cc2nc([C@H](N)CO)n(CC[C@H](O)CO)c(=O)c2cc1O,96028999_34273813_895342
0.794,COC(=O)c1ccc2nc([C@H]3CNC[C@H]3O)n(CCc3nnn[nH]3)c(=O)c2c1,14985552_19090380_14507981
0.821,O=C(O)c1ccc2c(=O)n(C3CN(CCO)C3)c(C3(O)CNC3)nc2c1,389863_82601602_95532446
0.826,COc1ccc2c(=O)n(CCNC3COC3)c(CC(N)=O)nc2c1OC,36404812_82488584_901948
0.826,O=C1CN[C@H](c2nc3cc4c(cc3c(=O)n2C2CN(CCO)C2)OCO4)CN1,3888941_82601602_76576478
0.823,COC(=O)c1ccc2nc([C@H](N)CO)n([C@H]3CO[C@H]4[C@@H]3OC[C@@H]4O)c(=O)c2c1,14985552_104600679_895342
0.772,O=C(CN1CCOCC1)n1c([C@@H]2C[C@H](O)CN2)nc2cc(O)ccc2c1=O,13352602_20436848_901736
0.8,N#Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](N)COC(N)=O)nc2[nH]c1=O,3888503_203414649_1529574
0.787,COc1cc2nc(C3(O)COC3)n(C3CN(CCO)C3)c(=O)c2cn1,95635282_82601602_96028244
0.802,NC(=O)Cc1nc2ccc(C(=O)O)cc2c(=O)n1C[C@H]1CNCCO1,33494531_4343734_901948
0.833,N[C@H](CO)c1nc2ccc(O)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,2166823_3640894_895342
0.857,COc1ccc2nc([C@H](N)CO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_895342
0.751,COc1cccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](CN)CO)nc12,389612_203414649_12502813
0.807,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CO)nc2c(cnc3ccnn32)c1=O,15021046_203414649_895342
0.808,N[C@H](CO)c1nc2cc3c(cc2c(=O)n1C(=O)[C@H]1CCN1)OCO3,3888941_13375224_895342
0.8,Cc1cc2nc([C@@H](N)CN(C)C)n(CCc3nnn[nH]3)c(=O)c2cc1O,96028999_19090380_19366520
0.82,CC(=O)Nc1ccc2nc(C(CN)CN)n([C@@H]3CN(C)C[C@H]3O)c(=O)c2c1,4640612_34278490_114812654
0.799,CNC(=O)c1n[nH]c(-n2c(CC(N)=O)nc3cc(C(=O)O)c(N)cc3c2=O)n1,330106_19844301_901948
0.807,Cc1cc2nc(C3(O)CC(N)C3)n(C3CN(CCO)C3)c(=O)c2cc1O,96028999_82601602_114118812
0.805,COc1ccc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c([C@@H](O)[C@@H](C)O)nc2c1,1604577_103523515_1695855
0.752,Cn1nnc2nc([C@H](N)CCO)n(C(=O)CN3CCOCC3)c(=O)c21,104643604_20436848_1742215
0.823,NC(=O)[C@@H](N)Cc1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)CN1CCOCC1,1861052_20436848_2516163
0.773,Cc1cnc2nc(C3(O)CNC3)n(CCNC3COC3)c(=O)c2c1,26441149_82488584_95532446
0.818,CC(=O)N[C@H](CO)c1nc2cc3c(cc2c(=O)n1C1CN(CCO)C1)OCO3,3888941_82601602_158174
0.794,Nc1cc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(CN3CCNCC3)nc2cc1C(=O)O,330106_103523515_19735199
0.774,Nc1nc2nc([C@@H]3CNC[C@H]3CO)n(C(=O)CN3CCOCC3)c(=O)c2nc1Cl,21298040_20436848_4203972
0.833,CNC(=O)c1n[nH]c(-n2c([C@@H](O)[C@@H](C)O)nc3ccc4cn[nH]c4c3c2=O)n1,112588_19844301_1695855
0.814,CC(=O)Nc1ccc2nc([C@@H]3NCC[C@H]3O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_895590
0.8,CN[C@@H](CO)c1nc2ncc(C(=O)O)cc2c(=O)n1CC[C@@H](O)CO,4202689_34273814_2384916
0.836,NC(=O)C[C@@H](N)c1nc2cc(=O)[nH]cc2c(=O)n1C(=O)CN1CCOCC1,14982074_20436848_1529313
0.791,N[C@@H](CO)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1CNC(=O)C1,112588_4301265_895034
0.787,NC[C@H](CO)c1nc2cc(N)ncc2c(=O)n1CCNC1COC1,39066342_82488584_12502813
0.775,C[C@@H](O)[C@H](N)c1nc2nncnc2c(=O)n1C(=O)CN1CCOCC1,39083028_20436848_895103
0.812,N[C@@H](CO)c1nc2nc3ncnn3cc2c(=O)n1CC[C@H](O)CO,211735994_34273813_895034
0.791,CC(=O)Nc1ccc2nc([C@@H]3CNC(=O)CN3)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_76576478
0.809,Nc1nc2nc([C@@H]3CNC(=O)CN3)n(C(=O)CN3CCOCC3)c(=O)c2nc1Cl,21298040_20436848_76576478
0.816,COc1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H]3C[C@H](O)CN3)nc2c1,1604577_203414649_895457
0.823,COc1ccc2c(=O)n(C3=NC(=O)C4=NC=NC4=N3)c([C@@](C)(N)CO)nc2c1,1604577_3640894_2042820
0.839,N[C@@H](CO)c1nc2ccc(C(=O)O)cc2c(=O)n1CCOCCO,33494531_1760798_895034
0.801,CN(C)C[C@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,33494531_4301264_19366520
0.853,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](CO)NC(C)=O)nc2c1,14985559_20436848_158173
0.813,CC(=O)Nc1ccc2nc([C@@H]3CNC[C@H]3O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_14507986
0.797,N=C(CN1CC[C@H](O)C1)n1c(CNC=O)nc2nscc2c1=O,22861807_203414649_1733657
0.789,CC(=O)N[C@@H](CO)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1CCNC1COC1,3888503_82488584_158173
0.789,CC(=O)Nc1ccc2nc([C@H](N)CNC(=N)N)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_1576365
0.849,COc1cc(OC)c2c(=O)n(CCNC3COC3)c(CC(N)=O)nc2c1,21994738_82488584_901948
0.785,COC(=O)c1ccc2nc([C@@H](N)CN(C)C)n(CC[C@H](O)CO)c(=O)c2c1,14985552_34273813_19366520
0.832,O=C1N=C(n2c([C@H](O)[C@@H](O)CO)nc3cc4c(cc3c2=O)OCO4)N=C2N=CN=C12,3888941_3640894_901061
0.82,N=C(N)NCc1nc2cnc(Cl)nc2c(=O)n1C(=O)CN1CCOCC1,144544129_20436848_895314
0.81,Cc1cc2nc([C@H](N)CO)n(C(=O)[C@@H]3CNCCN3)c(=O)c2cc1O,96028999_20268617_895342
0.82,NCC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1CCOCCO,4202689_1760798_53122793
0.795,COc1ccc2nc([C@@H](N)CCC(N)=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_1532526
0.832,CC(=O)N[C@@H](CO)c1nc2cc(C)c(O)cc2c(=O)n1CCNC1COC1,96028999_82488584_158173
0.784,N=C(CN1CC[C@H](O)C1)n1c([C@H](CO)NC(N)=O)nc2ccc(O)cc2c1=O,2166823_203414649_2626461
0.769,COc1cnc2nc([C@@](C)(N)CO)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2n1,95757573_3640894_2042820
0.797,O=C([C@H]1CCN1)n1c([C@@H](O)CCO)nc2cc3c(cc2c1=O)OCO3,3888941_13375224_2559503
0.797,N#Cc1cc2c(=O)n(CCc3nnn[nH]3)c([C@@H](O)CN)nc2[nH]c1=O,3888503_19090380_2034711
0.797,Cc1n[nH]c2nc(CC(N)=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c12,39083103_203414649_901948
0.775,CC(=O)Nc1ccc2nc([C@H](N)CO)n(Cc3nnn[nH]3)c(=O)c2c1,4640612_5183370_895342
0.783,Cc1n[nH]c2nc([C@@H](N)[C@@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c12,39083103_20436848_895103
0.81,CC(=O)Nc1ccc2nc([C@@H](O)CN)n(C3=NC(=O)CN3C)c(=O)c2c1,4640612_967189_2034711
0.781,Cn1ncc2nc([C@H](N)CN)n(C(=N)CN3CC[C@H](O)C3)c(=O)c21,2534273_203414649_19363627
0.838,Cn1nnc([C@H](O)Cn2c(C3(O)COC3)nc3ccc4cn[nH]c4c3c2=O)n1,112588_1225225_96028244
0.815,NC(=O)N[C@H](CO)c1nc2nc(N)c(Cl)nc2c(=O)n1C(=O)CN1CCOCC1,21298040_20436848_2522564
0.707,CC(=O)Nc1ccc2nc([C@@](C)(N)CO)n([C@@H](CO)C(=N)O)c(=O)c2c1,4640612_94437874_2042820
0.845,O=c1c2ccc(O)cc2nc(C2(O)COC2)n1CCNC1COC1,13352602_82488584_96028244
0.803,Cc1cc2c(=O)n(CCNC3COC3)c(C[C@@H](N)CO)nc2cn1,39066258_82488584_4181821
0.775,COC(=O)c1ccc2nc(C(O)O)n([C@@H](C(=O)O)c3nnn[nH]3)c(=O)c2c1,14985552_3995585_6660936
0.77,C[C@@H](O)[C@@H](N)c1nc2cccnc2c(=O)n1C(=N)CN1CC[C@H](O)C1,330903_203414649_895399
0.789,Cc1cnn2c1ncc1c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)CNC3)nc12,39083799_203414649_95532446
0.799,COC(=O)c1ccc2nc(C(CN)CN)n(CCN(CCO)CCO)c(=O)c2c1,14985552_19365633_114812654
0.797,CN(C)C[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,4202689_4301264_19366520
0.778,Cn1cnc2nc([C@@H](N)CCO)n(C(=O)CN3CCOCC3)c(=O)c21,77271318_20436848_895146
0.824,CNC(=O)c1n[nH]c(-n2c(CC(N)=O)nc3ccc(C(=O)OC)cc3c2=O)n1,14985552_19844301_901948
0.709,N[C@H](CO)c1nc2nc3ncnn3cc2c(=O)n1-c1nc(=O)[nH]cc1CO,211735994_399529_895342
0.809,COc1ccc2nc(C3(O)CC(N)C3)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_114118812
0.782,CC(=O)OC[C@H](N)c1nc2ccc(N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,4880181_203414649_895446
0.758,C[C@@H](O)[C@@H](O)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,3888503_3640894_1695857
0.783,CC(=O)Nc1ccc2nc([C@@H](O)[C@@H](C)O)n([C@H](CN(C)C)C(=O)O)c(=O)c2c1,4640612_35024242_1695855
0.788,N=C(CN1CC[C@H](O)C1)n1c(C[C@@H](N)C(N)=O)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_203414649_1607276
0.694,CC(=O)Nc1ccc2nc(CNC=O)n([C@@H](CCO)C(=O)O)c(=O)c2c1,4640612_895146_1733657
0.821,N=C(CN1CC[C@H](O)C1)n1c([C@@H]2CNC[C@@H]2CO)nc2ccc(N)cc2c1=O,4880181_203414649_4203971
0.83,Nc1nc2c(=O)n(CCN3CCNC3=O)c([C@@H](N)CO)nc2c(=O)[nH]1,4876898_164791_895034
0.769,NCC[C@@H](N)c1nc2nc(C(=O)O)ccc2c(=O)n1CCN1CCNC1=O,95769067_164791_53122793
0.759,COC(=O)c1ccc2nc([C@@H]3NCCNC3=O)n(C3CN(CCO)C3)c(=O)c2c1,14985552_82601602_15442539
0.796,CC(=O)Nc1ccc2nc([C@H]3CNC[C@H]3CO)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_4203974
0.811,O=C(O)c1cnc2nc([C@@H]3CNC[C@@H]3CO)n(CCNC3COC3)c(=O)c2c1,4202689_82488584_4203971
0.767,N=C(N)NC[C@@H](N)c1nc2nc3ncnn3cc2c(=O)n1CCN1CCNC1=O,211735994_164791_1576365
0.855,CC(=O)Nc1ccc2nc([C@@H](N)CO)n(CC[C@@H](O)CO)c(=O)c2c1,4640612_34273814_895034
0.759,Cn1cnc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](CN)CO)nc21,3985038_20436848_12502811
0.81,O=CNCc1nc2ccc3cn[nH]c3c2c(=O)n1CC[C@@H](O)CO,112588_34273814_1733657
0.81,N[C@@H](CO)Cc1nc2ncc(C(=O)O)cc2c(=O)n1CCc1nnn[nH]1,4202689_19090380_4181821
0.803,COc1cnc2nc(C[C@H](N)C(N)=O)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_2516163
0.798,C[C@](N)(CO)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@H]1NCCNC1=O,4202689_215366323_2042820
0.788,Cn1ncc2nc(CNC(N)=O)n(C(=O)CN3CCOCC3)c(=O)c21,2534273_20436848_1464311
0.79,Nc1nc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(CNC=O)nc2c(=O)[nH]1,4876898_103523515_1733657
0.806,O=CNCc1nc2ccc(C(=O)O)cc2c(=O)n1C[C@@H]1CNCCO1,33494531_1296004_1733657
0.805,COC(=O)c1ccc2nc([C@H]3CNC[C@H]3O)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,14985552_3640894_14507981
0.81,N#Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(CN3CCNC3=N)nc2[nH]c1=O,3888503_203414649_1483569
0.825,N#Cc1cc2c(=O)n(-c3ncn(CCO)n3)c([C@@H](N)CCO)nc2[nH]c1=O,3888503_19088805_895146
0.686,CC(=O)Nc1ccc2nc(C3(O)COC3)n(Cc3nnn[nH]3)c(=O)c2c1,4640612_5183370_96028244
0.774,NC[C@@H](N)c1nc2cc3c(cc2c(=O)n1-c1nnn(CC(=O)O)n1)OCO3,3888941_4294607_19363627
0.752,Cc1cnn2c1ncc1c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CN(C)C)nc12,39083799_20436848_35024242
0.801,CC(=O)Nc1ccc2nc(CC(N)=O)n(C(=N)NC#N)c(=O)c2c1,4640612_5112486_901948
0.807,NC[C@H](CO)c1nc2ccc(C(=O)O)cc2c(=O)n1C[C@@H]1CNCCO1,33494531_1296004_12502813
0.821,CC(=O)N[C@@H](CO)c1nc2cc(=O)[nH]cc2c(=O)n1C(=O)CN1CCOCC1,14982074_20436848_158173
0.807,NC[C@H](O)Cc1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,330106_4301264_901811
0.739,O=C1NCCN1CCn1c(C(O)O)nc2c(nnn2C2COC2)c1=O,256054523_164791_6660936
0.765,Cc1n[nH]c2nc([C@@](C)(N)CO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c12,39083103_203414649_2042820
0.801,Nc1ccc2nc(CNC=O)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2c1,4880181_4403946_1733657
0.821,O=C1N=C(n2c([C@H]3CNC[C@@H]3O)nc3cc4c(cc3c2=O)OCO4)N=C2N=CN=C12,3888941_3640894_14507983
0.828,COC(=O)c1ccc2nc(CC(N)=O)n(C(=O)[C@H]3CCCNC3=O)c(=O)c2c1,14985552_5382647_901948
0.819,O=C(O)c1ccc2nc([C@H]3NCC[C@@H]3O)n(-c3ncn(CCO)n3)c(=O)c2c1,33494531_19088805_4096639
0.768,C[C@H](O)[C@H](N)c1nc2c(c(CC(=O)O)nn2C)c(=O)n1C(=O)CN1CCOCC1,1857793238_20436848_1747072
0.812,C[C@H](NC(=O)CN)c1nc2c(c(=O)n1C(=N)CN1CC[C@H](O)C1)c(=O)n(C)c(=O)n2C,26895819_203414649_1730665
0.791,NC(=O)NCc1nc2cc(O)ccc2c(=O)n1CCNC1COC1,13352602_82488584_1464311
0.776,CC(C)n1ncc2nc([C@@H](CN)CO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c21,223249126_203414649_12502811
0.809,Nc1nc2nc([C@H]3NCCNC3=O)n(C(=O)CN3CCOCC3)c(=O)c2nc1Cl,21298040_20436848_15442541
0.799,N=C(N)NCc1nc2cc3c(cc2c(=O)n1CCOCCO)OCO3,3888941_1760798_895314
0.805,O=C1NCCN[C@@H]1C(=O)n1c(C2(O)CNC2)nc2cc3c(cc2c1=O)OCO3,3888941_215366323_95532446
0.85,COc1ccc2nc(C(O)O)n(CC[C@H](O)CO)c(=O)c2c1,1715572_34273813_6660936
0.835,NC[C@H](CO)c1nc2ccc(O)cc2c(=O)n1-c1ncn(CCO)n1,2166823_19088805_12502813
0.819,Cc1cnc2nc(C3(O)CC(N)C3)n(C(=O)CN3CCOCC3)c(=O)c2c1,26441149_20436848_114118812
0.792,NC(=O)Cc1nc2ccc3cn[nH]c3c2c(=O)n1C[C@H]1CNCCO1,112588_4343734_901948
0.815,COc1ccc2nc(CNC=O)n(CCOCCO)c(=O)c2c1,1715572_1760798_1733657
0.842,O=C1NCCN[C@H]1c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_15442539
0.808,C[C@@H](O)[C@@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1CC[C@@H](O)CO,112588_34273814_895399
0.754,Cn1nc(CC(=O)O)c2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CCO)nc21,1857793238_20436848_1742215
0.761,N[C@H](CCO)c1nc2ccnnc2c(=O)n1C(=O)CN1CCOCC1,19854095_20436848_1742215
0.783,COC(=O)c1ccc2nc([C@@H](C)OC(=O)CO)n(C3CN(CCO)C3)c(=O)c2c1,14985552_82601602_59569926
0.83,N[C@H](CO)c1nc2[nH]c(=O)ccc2c(=O)n1CCNC1COC1,84252933_82488584_895342
0.81,COc1cnc2nc([C@H](O)[C@@H](O)CO)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_901061
0.843,O=C(O)c1ccc2c(=O)n(-c3ncn(CCO)n3)c(C(O)O)nc2n1,95769067_19088805_6660936
0.682,O=C(O)[C@H](CCO)n1c(C(O)O)nc2cc3c(cc2c1=O)OCO3,3888941_895146_6660936
0.81,N[C@@H]1CN[C@H](c2nc3cc(=O)[nH]cc3c(=O)n2C(=O)CN2CCOCC2)C1,14982074_20436848_95093504
0.781,O=C1N=C(n2c(CNC3=NCCN3)nc3ccc4cn[nH]c4c3c2=O)N=C2N=CN=C12,112588_3640894_1592098
0.767,NC(=O)CC[C@H](N)c1nc2c(sc3ncncc32)c(=O)n1C(=O)CN1CCOCC1,35269739_20436848_1532526
0.804,Cc1cc2nc([C@H](N)CN(C)C)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2cc1O,96028999_3640894_35024242
0.808,CC(=O)N[C@@H](CO)c1nc2c(c(=O)n1C(=N)CN1CC[C@H](O)C1)c(=O)n(C)c(=O)n2C,26895819_203414649_158173
0.788,N[C@@H](CO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CCN1CCNC1=O,1861052_164791_895034
0.785,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CO)nc2c(nnc3ccnn32)c1=O,38700997_203414649_895342
0.823,CN[C@@H](CO)c1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@H]1CNC(=O)C1,211735994_4301265_2384916
0.829,CC(=O)Nc1ccc2nc(C[C@@H](N)C(N)=O)n(C(=O)[C@@H]3CNC(=O)C3)c(=O)c2c1,4640612_4301264_1607276
0.815,Cc1cc2nc([C@@H]3CNC(=O)N3)n(CCNC3COC3)c(=O)c2cc1O,96028999_82488584_2140996
0.786,N=C(CN1CC[C@H](O)C1)n1c(=O)c2nc(Cl)ncc2nc1[C@]1(O)C[C@H](O)C1,144544129_203414649_1083812835
0.794,Nc1cc2c(=O)n(-c3ncn(CCO)n3)c(CNC3=NCCN3)nc2cc1C(=O)O,330106_19088805_1592098
0.859,COC(=O)c1ccc2nc([C@@H](N)CO)n(CCOCCO)c(=O)c2c1,14985552_1760798_895034
0.811,CC(=O)Nc1ccc2nc([C@@H]3CNC[C@H]3O)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_14507986
0.78,Nc1nc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(C3(O)COC3)nc2c(=O)[nH]1,4876898_103523515_96028244
0.838,CN1CCNC[C@H]1c1nc2ncc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,4202689_164791_89223309
0.802,N#Cc1cc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(C3(O)CC(N)C3)nc2[nH]c1=O,3888503_103523515_114118812
