score,SMILES,Name
0.873,C[C@@H](O)[C@@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,4202689_3640894_1695857
0.831,COC(=O)c1ccc2nc(C3(O)CC(N)C3)n(CCNC3COC3)c(=O)c2c1,14985552_82488584_114118812
0.751,COc1cccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H]3CNCC(=O)N3)nc12,389612_20436848_38540696
0.83,O=c1c2cc(O)ccc2nc(C2(O)COC2)n1CCc1nnn[nH]1,2166823_19090380_96028244
0.872,COC(=O)c1ccc2nc(C[C@@H](O)CN)n(CCN3CCNC3=O)c(=O)c2c1,14985552_164791_901811
0.759,C[C@@H](O)[C@H](O)c1nc2cnn(CC(F)F)c2c(=O)n1C(=N)CN1CC[C@H](O)C1,223249297_203414649_1695855
0.839,NC[C@H](O)Cc1nc2nc(N)ncc2c(=O)n1C(=O)CN1CCOCC1,31613702_20436848_901811
0.703,C[C@@H](O)[C@@H](O)c1nc2ccncc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,333065_3640894_1695857
0.84,NC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CCC(=O)N1,4202689_4403946_19363627
0.755,C[C@@H](O)[C@@H](O)c1nc2c(cnc3ccnn32)c(=O)n1C(=N)CN1CC[C@H](O)C1,15021046_203414649_1695857
0.774,COc1cncc2nc(CC(N)=O)n(-c3ncn(CCO)n3)c(=O)c12,35270322_19088805_901948
0.791,CC(C)(C)n1ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)CO)nc21,137316859_20436848_895034
0.748,COc1nccc2c(=O)n(C3CN(CCO)C3)c([C@@H](N)[C@H](C)O)nc12,72319657_82601602_1747072
0.737,C[C@](N)(CO)c1nc2nc(N)ccc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,39066311_103523515_2042820
0.788,CN(C)C[C@@H](O)Cn1c(C(O)O)nc2nc(C(=O)O)ccc2c1=O,95769067_19255181_6660936
0.793,N=C(CN1CC[C@H](O)C1)n1c(C(CN)CN)nc2c(cnc3ccnn32)c1=O,15021046_203414649_114812654
0.789,NCC[C@H](N)c1nc2nccnc2c(=O)n1C(=O)CN1CCOCC1,967253_20436848_52986906
0.749,O=c1c2nc(Cl)ncc2nc(C2(O)COC2)n1-c1ncn(CCO)n1,144544129_19088805_96028244
0.782,CC(C)n1ncc2nc([C@@H](O)[C@@H](C)O)n(-c3ncn(CCO)n3)c(=O)c21,223249126_19088805_1695855
0.81,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CO)nc2nc(N)ncc2c1=O,31613702_203414649_895342
0.826,COc1ccc2c(=O)n(-c3ncn(CCO)n3)c(CNC(N)=O)nc2c1,1604577_19088805_1464311
0.815,COc1cnc2nc(CC(N)=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2n1,95757573_103523515_901948
0.742,O=C1N=C(n2c(C(O)O)nc3ncccc3c2=O)N=C2N=CN=C12,331646_3640894_6660936
0.793,N[C@H](CO)c1nc2[nH][nH]c(=O)c2c(=O)n1C(=O)CN1CCOCC1,19737344_20436848_895342
0.81,Cc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](O)[C@@H](C)O)nc2n1,2585538_20436848_1695857
0.783,Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](O)[C@@H](O)CO)nc2cn1,39066258_203414649_901061
0.846,N=C(CN1CC[C@H](O)C1)n1c(C(O)O)nc2nnccc2c1=O,4202687_203414649_6660936
0.791,C[C@@H](O)[C@H](O)c1nc2nc[nH]c2c(=O)n1-c1ncn(CCO)n1,2580801_19088805_1695855
0.744,Cn1ncc2c(=O)n(-c3ncn(CCO)n3)c([C@@H]3NCC[C@H]3O)nc21,19850925_19088805_895590
0.762,CN(C)C[C@@H](O)Cn1c(CNCCO)nc2ncc(C(=O)O)cc2c1=O,4202689_19255181_1733659
0.748,C[C@@H](O)[C@@H](O)c1nc2c(nnc3ccnn32)c(=O)n1C(=N)CN1CC[C@H](O)C1,38700997_203414649_1695857
0.839,Cn1nnc([C@H](O)Cn2c([C@H](N)CN)nc3ccc4cn[nH]c4c3c2=O)n1,112588_1225225_19363627
0.865,CN(C)C[C@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_19366520
0.791,C[C@@H](O)[C@H](N)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)[C@@H]1CNCCN1,1861052_20268617_895103
0.798,C[C@](N)(CO)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1CCN1,112588_13375224_2042820
0.856,C[C@](N)(CO)c1nc2nc3ncnn3cc2c(=O)n1CCOCCO,211735994_1760798_2042820
0.812,CC(=O)Nc1ccc2nc(CCNC(=O)CN)n(C[C@H]3CNCCO3)c(=O)c2c1,4640612_4343734_1637970
0.644,Nc1nc2c(=O)n([C@H](CO)C(=O)O)c(C(O)O)nc2c(=O)[nH]1,4876898_895342_6660936
0.751,CC(=O)Nc1ccc2nc([C@@H](N)CO)n([C@H]3CN[C@H](C(=O)O)C3)c(=O)c2c1,4640612_95831405_895034
0.75,CC(=O)Nc1ccc2nc(C[C@@H](O)CN)n(C[C@@H](O)c3nnn(C)n3)c(=O)c2c1,4640612_1225225_901811
0.774,C[C@@H](O)[C@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1NCCNC1=O,112588_215366323_895103
0.738,NC(=O)C[C@@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C[C@@H]1CNCCO1,112588_1296004_1529313
0.821,O=c1c2cc3c(cc2nc([C@]2(O)C[C@H](O)C2)n1CCc1nnn[nH]1)OCO3,3888941_19090380_1083812835
0.716,NCC[C@H](O)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1[C@@H](CCO)C(=O)O,1861052_895146_2019611
0.758,Cn1c(=O)c2c(=O)n(C(=N)NCCO)c([C@@](C)(N)CO)nc2n(C)c1=O,26895819_1652056_2042820
0.737,CNC(=O)c1n[nH]c(-n2c(CNC=O)nc3cc(OC)ncc3c2=O)n1,95635282_19844301_1733657
0.737,CC(=O)Nc1ccc2nc([C@@H](N)CO)n(CC(=O)N[C@@H](C)C(=O)O)c(=O)c2c1,4640612_1730665_895034
0.711,COC(=O)CNC(=O)Cn1c(C(O)O)nc2cc(OC)ccc2c1=O,1604577_2168344_6660936
0.729,NC(=O)Cc1nc2cc(C(=O)O)c(N)cc2c(=O)n1Cc1c[nH]c(=O)[nH]c1=O,330106_20417224_901948
0.851,C[C@@H](O)[C@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,4202689_103523515_1695855
0.785,O=C(O)c1ccc2c(=O)n(CC[C@H](O)CO)c(C3(O)CNC3)nc2c1,389863_34273813_95532446
0.833,CC(=O)Nc1ccc2nc(CNC=O)n(-c3c(C)[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_399478_1733657
0.745,C[C@@H](O)[C@@H](N)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CC[C@H](O)CO,1861052_34273813_895399
0.729,COc1cc(OC)c2c(=O)n(C[C@@H]3CO[C@@H](CO)CO3)c(C3(O)COC3)nc2c1,21994738_1875388930_96028244
0.782,Cc1cc2nc(C(O)O)n(C(=O)[C@H]3NCCNC3=O)c(=O)c2cc1O,96028999_215366323_6660936
0.741,NC[C@H](O)Cc1nc2nc(N)c(Cl)nc2c(=O)n1CCOCCO,21298040_1760798_901811
0.87,COC(=O)c1ccc2nc(C3(O)COC3)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2c1,14985552_4403946_96028244
0.819,CC(=O)Nc1ccc2nc([C@@H]3CNC(=O)CN3)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,4640612_3640894_76576478
0.818,O=C1NCCN[C@@H]1c1nc2c(sc3ncncc32)c(=O)n1C(=O)CN1CCOCC1,35269739_20436848_15442541
0.769,O=C1NCCN1CCn1c(Cc2n[nH]c(=O)[nH]2)nc2cc3c(cc2c1=O)OCO3,3888941_164791_19089113
0.839,CC(=O)Nc1ccc2nc([C@@H](CO)NC(C)=O)n(C3CN(CCO)C3)c(=O)c2c1,4640612_82601602_158174
0.828,CC(=O)Nc1ccc2nc([C@@H]3CNCCN3C)n(CCNC3COC3)c(=O)c2c1,4640612_82488584_89223309
0.762,O=C1NCCN1CCn1c(C(O)O)nc2nonc2c1=O,967421_164791_6660936
0.853,N=C(CN1CC[C@H](O)C1)n1c(C[C@@H](N)CO)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_4181821
0.722,NC(=O)Cc1nc2cccnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,330903_104600679_901948
0.762,COc1cc(OC)c2c(=O)n(-c3ncn(CCO)n3)c(CN(C)CCO)nc2c1,21994738_19088805_11862698
0.852,NC(=O)Cc1nc2nc(=O)[nH]cc2c(=O)n1CCN1CCNC1=O,1699911_164791_901948
0.774,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CO)nc2cccc(C(=O)O)c2c1=O,389579_203414649_895342
0.797,C[C@@H](O)[C@H](O)c1nc2cnccc2c(=O)n1C(=O)CN1CCOCC1,165882_20436848_1695855
0.777,NC(=O)Cc1nc2n[nH]nc2c(=O)n1C(=O)CN1CCOCC1,4621099_20436848_901948
0.842,NC(=O)Cc1nc2[nH]c(=O)ccc2c(=O)n1CCc1nnn[nH]1,84252933_19090380_901948
0.859,NC(=O)Cc1nc2c(=O)[nH]c(N)nc2c(=O)n1CCNC1COC1,4876898_82488584_901948
0.768,C[C@@H](O)[C@@H](O)c1nc2ccccc2c(=O)n1CCN1CCNC1=O,47985_164791_1695857
0.757,NC[C@@H](N)c1nc2nccnc2c(=O)n1CCN1CCNC1=O,967253_164791_19363627
0.886,NC(=O)Cc1nc2[nH]c(=O)ccc2c(=O)n1C(=O)CN1CCOCC1,84252933_20436848_901948
0.791,Cc1cc2nc([C@H]3CNC[C@@H]3O)n(C(=O)CN3CCOCC3)c(=O)c2cn1,34337536_20436848_14507983
0.796,COc1cc(OC)c2c(=O)n(C3CN(CCO)C3)c(CC(N)=O)nc2c1,21994738_82601602_901948
0.74,N[C@H](CO)c1nc2nnccc2c(=O)n1CCN1CCNC1=O,4202687_164791_895342
0.768,Cc1cc2nc([C@@H](N)CO)n(C(=O)NCCO)c(=O)c2cc1O,96028999_1587868_895034
0.735,NC(=O)[C@H](N)Cc1nc2cc3c(cc2c(=O)n1C[C@@H]1CNCCO1)OCO3,3888941_1296004_1607276
0.785,COc1ccc2nc(CNC(N)=O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,1715572_20268617_1464311
0.844,COC(=O)c1ccc2nc([C@@](C)(N)CO)n([C@H]3CO[C@H]4[C@@H]3OC[C@@H]4O)c(=O)c2c1,14985552_104600679_2042820
0.715,COC(=O)c1ccc2c(=O)n(-c3nc[nH]c(=O)n3)c(CC(N)=O)nc2c1,14985559_12358729_901948
0.772,Nc1nc2nc(C(O)O)n(C(=O)[C@@H]3CNCCO3)c(=O)c2nc1Cl,21298040_19686020_6660936
0.815,COC(=O)c1ccc2nc(C(O)O)n(C(=N)NC#N)c(=O)c2c1,14985552_5112486_6660936
0.688,COC[C@@H](O)Cn1c([C@@H](O)CN)nc2cc(OC)ccc2c1=O,1604577_2263862_2034711
0.687,CNC(=O)[C@H]([C@@H](C)O)n1c([C@@H](N)CO)nc2ccc(NC(C)=O)cc2c1=O,4640612_1510568_895034
0.764,NCC(CN)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)N[C@@H](CO)C(=O)O,1861052_2626461_114812654
0.839,N[C@@H](CO)Cc1nc2ccc(C(=O)O)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,33494531_3640894_4181821
0.662,COc1ccc2c(=O)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c([C@H](N)CO)nc2c1OC,36404812_211858069_895342
0.829,Nc1ccc2nc(C3(O)COC3)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,4880181_3640894_96028244
0.798,CN1C[C@@H](O)[C@H](n2c(CNC(N)=O)nc3c(=O)[nH]c(=O)[nH]c3c2=O)C1,1861052_34278490_1464311
0.7,C[C@@H](O)[C@H](O)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1[C@@H]1CC[C@@H](O)[C@@H]1O,1861052_34071169_1695855
0.784,COC(=O)c1ccc2nc(C3(O)COC3)n(C[C@H](O)CN(C)C)c(=O)c2c1,14985552_19255181_96028244
0.807,COC(=O)c1ccc2nc(CNC=O)n(CC3(O)COC3)c(=O)c2c1,14985552_74938389_1733657
0.836,C[C@@H](O)[C@H](O)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1CCc1nnn[nH]1,330106_19090380_1695855
0.791,N#Cc1cc2c(=O)n(-c3nc[nH]c(=O)n3)c([C@@H](O)CCN)nc2[nH]c1=O,3888503_12358729_2019611
0.763,CC(=O)Nc1ccc2nc(C[C@H](N)C(N)=O)n([C@H](CN(C)C)C(=O)O)c(=O)c2c1,4640612_35024242_2516163
0.732,Nc1nc2nc([C@H](N)CCO)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c(=O)c2nc1Cl,21298040_211858069_1742215
0.688,COCC(O)(COC)Cn1c([C@H](O)[C@@H](C)O)nc2cc(C)c(O)cc2c1=O,96028999_702630473_1695857
0.745,N#Cc1cc2c(=O)n(C(=N)NCCO)c([C@@H](O)CN)nc2[nH]c1=O,3888503_1652056_2034711
0.848,CC(=O)Nc1ccc2nc([C@@H](CN)CO)n([C@H]3CO[C@H]4[C@@H]3OC[C@@H]4O)c(=O)c2c1,4640612_104600679_12502811
0.771,COCCNC(=O)Cn1c(C2(O)CNC2)nc2cc3c(cc2c1=O)OCO3,3888941_4218734_95532446
0.761,CC(=O)Nc1ccc2nc([C@H](N)CCO)n(C[C@@H](O)c3nnn(C)n3)c(=O)c2c1,4640612_1225225_1742215
0.763,O=C(O)c1ccc2nc(C3(O)CNC3)n(C(=O)NCCO)c(=O)c2c1,33494531_1587868_95532446
0.734,O=c1c2cnc(=S)[nH]c2nc(C(O)O)n1CCOCCO,6223297_1760798_6660936
0.737,O=c1nc2nc([C@H]3C[C@H](O)CN3)n(CC[C@@H](O)CO)c(=O)c2c[nH]1,1699911_34273814_895457
0.765,COC(=O)c1ccc2nc(CNCCO)n(-c3nnn(CC(=O)O)n3)c(=O)c2c1,14985552_4294607_1733659
0.826,CC(=O)Nc1ccc2nc(CNC(N)=O)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c(=O)c2c1,4640612_211858069_1464311
0.771,COC(=O)c1ccc2nc(C3(O)COC3)n(-c3nnn(C)n3)c(=O)c2c1,14985552_16954943_96028244
0.782,O=CNCc1nc2cc(=O)[nH]cc2c(=O)n1CC[C@@H](O)CO,14982074_34273814_1733657
0.862,COC(=O)c1ccc2nc([C@H](N)CO)n(CC[C@@H](O)CO)c(=O)c2c1,14985552_34273814_895342
0.741,O=CNCc1nc2cc(=O)[nH]cc2c(=O)n1C(=O)c1cnc[nH]c1=O,14982074_8672865_1733657
0.817,Nc1cc2c(=O)n(CCNC3COC3)c([C@H]3CNC[C@H]3O)nc2cc1C(=O)O,330106_82488584_14507981
0.788,COc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H]3CNC[C@H]3CO)nc2c1OC,36404812_20436848_4203974
0.869,CC(=O)Nc1ccc2nc([C@H](O)[C@@H](C)O)n(CCNC3COC3)c(=O)c2c1,4640612_82488584_1695857
0.761,O=c1[nH]c(=O)c2nc([C@H]3CNC[C@@H]3O)n(CCNC3COC3)c(=O)c2[nH]1,1861052_82488584_14507983
0.73,COC(=O)c1ccc2c(=O)n(-c3ncn(CCO)n3)c([C@H](C)NC(=O)CN)nc2c1,14985559_19088805_1730665
0.837,CC(=O)Nc1ccc2nc(C[C@@H](N)C(N)=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,4640612_103523515_1607276
0.762,COc1nccc2c(=O)n(CCN3CCNC3=O)c([C@@H](C)OC(=O)CO)nc12,72319657_164791_59569926
0.715,COC(=O)[C@H](N)Cc1nc2cc3c(cc2c(=O)n1-c1nnn(CC(=O)O)n1)OCO3,3888941_4294607_2560988
0.863,CC(=O)Nc1ccc2nc([C@H](CO)NC(C)=O)n(CCN3CCNC3=O)c(=O)c2c1,4640612_164791_158173
0.822,COC(=O)c1ccc2nc([C@@H]3C[C@H](O)CN3)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,14985552_203414649_901736
0.856,COC(=O)c1ccc2nc([C@@H](O)CCN)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,14985552_20268617_2019611
0.849,C[C@@H](NC(=O)CN)c1nc2cc3c(cc2c(=O)n1C(=N)CN1CC[C@H](O)C1)OCO3,3888941_203414649_1605215
0.751,O=C(O)c1ccc2c(=O)n(CCc3nnn[nH]3)c([C@@H](O)CCO)nc2c1,389863_19090380_2559503
0.824,CN1CCNC[C@H]1c1nc2c(c(=O)n1C(=O)CN1CCOCC1)c(=O)n(C)c(=O)n2C,26895819_20436848_89223309
0.807,CC(=O)Nc1ccc2nc([C@@H](C)NC(=O)CN)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_1605215
0.788,COc1cncc2nc(C(CN)CN)n(C(=O)CN3CCOCC3)c(=O)c12,35270322_20436848_114812654
0.841,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CCO)nc2c1,14985559_20436848_1742215
0.873,COc1nccc2c(=O)n(-c3ncn(CCO)n3)c([C@H](N)CCO)nc12,72319657_19088805_1742215
0.81,Cc1ccnc2nc([C@@H](N)[C@H](C)O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c12,2585537_203414649_1747072
0.855,Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c(CNC3=NCCN3)nc2cn1,39066258_20436848_1592098
0.839,NCC(CN)c1nc2cc(=O)[nH]cc2c(=O)n1-c1ncn(CCO)n1,14982074_19088805_114812654
0.828,NC(=O)Cc1nc2nc(N)c(Cl)nc2c(=O)n1CCN1CCNC1=O,21298040_164791_901948
0.779,Nc1nc2nc(C(O)O)n(C(=O)[C@H]3CNC(=O)C3)c(=O)c2nc1Cl,21298040_4301265_6660936
0.737,O=c1c2cnc(CO)nc2nc(C2(O)CNC2)n1-c1ncn(CCO)n1,40543678_19088805_95532446
0.763,Cc1cnn2c1ncc1c(=O)n(C3CN(CCO)C3)c([C@@](C)(N)CO)nc12,39083799_82601602_2042820
0.751,Cc1n[nH]c2nc([C@@H](N)CO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c12,39083103_103523515_895034
0.792,CCCn1c(=O)ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](N)CO)nc21,222633766_203414649_895034
0.747,COC(=O)c1ccc2c(=O)n(-c3nnn(CC(=O)O)n3)c(CC(N)=O)nc2c1,14985559_4294607_901948
0.72,N[C@@H](CCO)c1nc2nc[nH]c2c(=O)n1C(=O)CN1CCOCC1,2580801_20436848_895146
0.769,Cc1cc2ncc3c(=O)n(C(=N)CN4CC[C@H](O)C4)c(CNCCO)nc3n2n1,1406919_203414649_1733659
0.802,Cn1cnc2nc(C(O)O)n(C(=O)CN3CCOCC3)c(=O)c21,77271318_20436848_6660936
0.823,C[C@H](O)[C@H](N)c1nc2cnn(CC(F)F)c2c(=O)n1C(=O)CN1CCOCC1,223249297_20436848_1747072
0.794,NCC[C@@H](N)c1nc2c(sc3ncncc32)c(=O)n1-c1ncn(CCO)n1,35269739_19088805_53122793
0.799,CCCn1c(=O)ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCN)nc21,222633766_20436848_2019611
0.779,C[C@@H](O)[C@H](O)c1nc2[nH]c(=S)ncc2c(=O)n1CCN1CCNC1=O,6223297_164791_1695855
0.79,CNC(=O)c1n[nH]c(-n2c([C@@H](N)CO)nc3ccc(OC)cc3c2=O)n1,1715572_19844301_895034
0.726,NCC(CN)c1nc2nc[nH]c2c(=O)n1C(=O)CN1CCOCC1,2580801_20436848_114812654
0.891,NCC(CN)c1nc2c(=O)[nH]c(N)nc2c(=O)n1-c1ncn(CCO)n1,4876898_19088805_114812654
0.811,NC(=O)c1nsc2c(=O)n(CCNC3COC3)c(C(O)O)nc12,5670120_82488584_6660936
0.754,NCC[C@H](O)c1nc2cc(F)ncc2c(=O)n1CCNC1COC1,95707580_82488584_2019611
0.728,CNC(=O)[C@@H](CN(C)C)n1c([C@H](N)[C@@H](C)O)nc2ccc3cn[nH]c3c2c1=O,112588_575458008_895399
0.653,NC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1[C@@H](CCO)C(=O)O,4202689_895146_19363627
0.846,NC[C@@H](N)c1nc2ccc(N)cc2c(=O)n1CCc1nnn[nH]1,4880181_19090380_19363627
0.806,N[C@H](CCO)c1nc2ccc3cn[nH]c3c2c(=O)n1CC[C@H](O)CO,112588_34273813_1742215
0.855,CC(=O)Nc1ccc2nc([C@H](N)[C@@H](C)O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_895399
0.744,NC(=O)Cc1nc2c(=O)[nH]c(N)nc2c(=O)n1C[C@@H]1CNCCO1,4876898_1296004_901948
0.683,N[C@H](CCO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)NCCO,1861052_1587868_1742215
0.669,C[C@](N)(CO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CC1(O)COC1,1861052_74938389_2042820
0.822,CC(=O)Nc1ccc2nc([C@@H](O)CN)n(C(=N)NC#N)c(=O)c2c1,4640612_5112486_2034711
0.811,N[C@H](CO)c1nc2cc3c(cc2c(=O)n1C(=O)c1cnc[nH]c1=O)OCO3,3888941_8672865_895342
0.774,CN(C)C[C@H](N)c1nc2cc3c(cc2c(=O)n1C[C@@H]1CO[C@@H](CO)CO1)OCO3,3888941_1875388930_19366520
0.826,Nc1cc2c(=O)n(C(=O)[C@@H]3CCC(=O)N3)c(CNC=O)nc2cc1C(=O)O,330106_4403946_1733657
0.779,O=C(O)c1ccc2nc(C(O)O)n(CC3(O)COC3)c(=O)c2c1,33494531_74938389_6660936
0.83,NC[C@H](O)c1nc2nc3ncnn3cc2c(=O)n1C(=O)NCCO,211735994_1587868_2034711
0.767,COC(=O)c1ccc2nc([C@@H](O)[C@@H](C)O)n(-c3nnn(C)n3)c(=O)c2c1,14985552_16954943_1695855
0.695,C[C@@H](O)[C@H](O)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)NCCO,1861052_1587868_1695855
0.744,NC(=O)Cc1nc2ccc(O)cc2c(=O)n1C[C@H]1COC[C@@H]1O,2166823_76570824_901948
0.692,COCCNC(=O)Cn1c(CC(N)=O)nc2[nH]c(=O)c(C#N)cc2c1=O,3888503_4218734_901948
0.757,C[C@@H](O)[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1Cc1nc(CO)n[nH]1,211735994_521398993_895103
0.758,Cc1cnc2nc(CC(N)=O)n(CCOCCO)c(=O)c2c1,26441149_1760798_901948
0.854,NC1CC(O)(c2nc3nc4ncnn4cc3c(=O)n2C(=O)[C@H]2[C@@H]3CNC[C@@H]32)C1,211735994_103523515_114118812
0.805,O=C1C[C@@H](C(=O)n2c(C3(O)CNC3)nc3ccc(C(=O)O)cc3c2=O)CN1,33494531_4301265_95532446
0.81,Nc1cc2c(=O)n(C(=O)[C@@H]3CNCCN3)c([C@@H](O)CCO)nc2cc1C(=O)O,330106_20268617_2559503
0.583,CN[C@@]1(C(=O)n2c([C@@](C)(N)CO)nc3c(=O)[nH]c(=O)[nH]c3c2=O)CCNC1,1861052_307663923_2042820
0.763,NC(=O)Cc1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1-c1nc(=O)[nH]cc1CO,1861052_399529_901948
0.73,CC(=O)Nc1ccc2nc(CC(N)=O)n([C@H](CO)[C@@H](C)O)c(=O)c2c1,4640612_2436826_901948
0.831,N[C@@H](CCO)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)C[C@H](O)CO,33494531_2567781_895146
0.838,O=C(O)c1cnc2nc(C(O)O)n(CC[C@@H](O)CO)c(=O)c2c1,4202689_34273814_6660936
0.836,CC(=O)Nc1ccc2nc(C[C@@H](N)C(N)=O)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,4640612_3640894_1607276
0.796,CC(=O)Nc1ccc2nc(CN3CCNCC3)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2c1,4640612_4403946_19735199
0.789,COc1ccc2nc(C3(O)COC3)n(C3CN(CCO)C3)c(=O)c2c1,1715572_82601602_96028244
0.732,NC(=O)OC[C@H](N)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CCN1CCNC1=O,1861052_164791_1529574
0.768,O=C1NC[C@@H](c2nc3c(=O)[nH]c(=O)[nH]c3c(=O)n2CCNC2COC2)N1,1861052_82488584_2140996
0.859,C[C@@H](O)[C@H](O)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,330106_3640894_1695855
0.726,CC(=O)N[C@@H](CO)c1nc2nc(C)ccc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,2585538_103523515_158173
0.844,O=C([C@H]1[C@@H]2CNC[C@@H]21)n1c([C@@H]2C[C@H](O)CN2)nc2nc3ncnn3cc2c1=O,211735994_103523515_901736
0.81,Cn1c(=O)c2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C[C@@H](N)C(N)=O)nc2n(C)c1=O,26895819_203414649_1607276
0.757,COC(=O)[C@H](O)Cc1nc2cnncc2c(=O)n1C(=O)CN1CCOCC1,39083039_20436848_14585674
0.824,CN(CCO)Cc1nc2nc(N)c(Cl)nc2c(=O)n1-c1ncn(CCO)n1,21298040_19088805_11862698
0.829,Cn1nnc2nc(CC(N)=O)n(-c3ncn(CCO)n3)c(=O)c21,104643604_19088805_901948
0.814,NC(=O)Cc1nc2nc(N)c(Cl)nc2c(=O)n1C1CN(CCO)C1,21298040_82601602_901948
0.75,Cn1cnc2nc(C(CN)CN)n(C(=N)CN3CC[C@H](O)C3)c(=O)c21,77271318_203414649_114812654
0.791,C[C@@H](O)[C@H](O)c1nc2cn(C)nc2c(=O)n1-c1nnn(CC(=O)O)n1,2534276_4294607_1695855
0.786,C[C@@H](O)[C@H](O)c1nc2nccnc2c(=O)n1C(=O)CN1CCOCC1,967253_20436848_1695855
0.776,CN[C@@H](CO)c1nc2c(cnn2C)c(=O)n1C(=O)CN1CCOCC1,19850925_20436848_2384916
0.837,CCCn1c(=O)ncc2c(=O)n(-c3ncn(CCO)n3)c(C(O)O)nc21,222633766_19088805_6660936
0.794,COc1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](N)CCN)nc2c1,1604577_203414649_53122793
0.806,NC[C@H](O)c1nc2nccnc2c(=O)n1C(=O)CN1CCOCC1,967253_20436848_2034711
0.775,NC(=O)Cc1nc2c(sc3nccnc32)c(=O)n1-c1ncn(CCO)n1,12367501_19088805_901948
0.761,C[C@](N)(CO)c1nc2n[nH]nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,4621099_203414649_2042820
0.747,Cn1cc2nc(C3(O)CNC3)n(-c3ncn(CCO)n3)c(=O)c2n1,2534276_19088805_95532446
